CustomerID,Recency,Frequency,Monetary,Cluster,Persona,Recommended_Action
15131,395,1.0,80.28,0,High value loyal customers,Retention and Premium Offers
15132,18,5.0,977.9300000000001,2,At-risk customers,Win back campaigns
15133,128,5.0,1806.8999999999999,2,At-risk customers,Win back campaigns
15134,15,10.000000000000002,1596.2900000000004,1,Recent active customers,Upsell and crosse sell opportunities
15135,239,1.9999999999999996,305.68,2,At-risk customers,Win back campaigns
15136,3,3.9999999999999996,1286.6999999999998,2,At-risk customers,Win back campaigns
15137,521,1.9999999999999996,823.4,0,High value loyal customers,Retention and Premium Offers
15138,394,1.0,502.5200000000001,0,High value loyal customers,Retention and Premium Offers
15139,240,1.9999999999999996,178.96000000000004,2,At-risk customers,Win back campaigns
15140,52,8.000000000000002,3243.6899999999973,1,Recent active customers,Upsell and crosse sell opportunities
15141,458,6.999999999999998,1388.4700000000005,0,High value loyal customers,Retention and Premium Offers
15142,46,6.0,2619.92,1,Recent active customers,Upsell and crosse sell opportunities
15143,226,1.9999999999999996,563.63,2,At-risk customers,Win back campaigns
15144,8,29.000000000000004,12160.310000000009,1,Recent active customers,Upsell and crosse sell opportunities
15145,4,3.9999999999999996,1194.73,2,At-risk customers,Win back campaigns
15146,165,1.9999999999999996,1327.1599999999999,2,At-risk customers,Win back campaigns
15147,240,1.0,623.4999999999999,2,At-risk customers,Win back campaigns
15148,11,1.0,301.29,2,At-risk customers,Win back campaigns
15149,134,5.0,1554.6100000000006,2,At-risk customers,Win back campaigns
15150,17,13.000000000000004,8977.940000000006,1,Recent active customers,Upsell and crosse sell opportunities
15151,423,1.9999999999999996,2085.61,0,High value loyal customers,Retention and Premium Offers
15152,10,14.0,5263.829999999999,1,Recent active customers,Upsell and crosse sell opportunities
15153,31,1.0,329.2499999999999,2,At-risk customers,Win back campaigns
15154,75,3.0,1343.7200000000003,2,At-risk customers,Win back campaigns
15155,383,1.0,383.9700000000001,0,High value loyal customers,Retention and Premium Offers
15156,1,3.0,961.4899999999998,2,At-risk customers,Win back campaigns
15157,4,5.0,2654.110000000001,1,Recent active customers,Upsell and crosse sell opportunities
15158,45,1.9999999999999996,606.0199999999998,2,At-risk customers,Win back campaigns
15159,2,33.99999999999999,22116.729999999992,1,Recent active customers,Upsell and crosse sell opportunities
15160,357,3.9999999999999996,589.2699999999998,0,High value loyal customers,Retention and Premium Offers
15161,388,1.0,119.92000000000004,0,High value loyal customers,Retention and Premium Offers
15162,731,1.0,312.9,0,High value loyal customers,Retention and Premium Offers
15163,18,1.9999999999999996,304.47000000000014,2,At-risk customers,Win back campaigns
15164,69,9.000000000000002,2028.1100000000006,1,Recent active customers,Upsell and crosse sell opportunities
15165,373,1.0,487.75,0,High value loyal customers,Retention and Premium Offers
15166,468,1.0,167.16000000000003,0,High value loyal customers,Retention and Premium Offers
15167,321,5.0,1627.6200000000003,2,At-risk customers,Win back campaigns
15168,26,1.0,106.56000000000004,2,At-risk customers,Win back campaigns
15169,382,1.9999999999999996,569.2199999999998,0,High value loyal customers,Retention and Premium Offers
15170,407,1.0,81.15000000000002,0,High value loyal customers,Retention and Premium Offers
15171,331,1.0,1289.5000000000005,0,High value loyal customers,Retention and Premium Offers
15172,9,5.0,1624.0499999999995,2,At-risk customers,Win back campaigns
15173,381,6.999999999999998,1494.6,2,At-risk customers,Win back campaigns
15174,323,1.9999999999999996,481.45999999999987,0,High value loyal customers,Retention and Premium Offers
15175,72,1.0,224.14,2,At-risk customers,Win back campaigns
15176,668,1.0,988.0400000000003,0,High value loyal customers,Retention and Premium Offers
15177,426,1.0,948.9300000000002,0,High value loyal customers,Retention and Premium Offers
15178,260,1.0,40.500000000000014,0,High value loyal customers,Retention and Premium Offers
15179,18,13.000000000000004,7491.919999999996,1,Recent active customers,Upsell and crosse sell opportunities
15180,367,3.0,816.9300000000003,0,High value loyal customers,Retention and Premium Offers
15181,66,5.0,1200.2,2,At-risk customers,Win back campaigns
15182,154,11.0,2998.9519999999984,1,Recent active customers,Upsell and crosse sell opportunities
15183,548,3.0,639.93,0,High value loyal customers,Retention and Premium Offers
15184,29,3.9999999999999996,685.3899999999998,2,At-risk customers,Win back campaigns
15185,70,1.0,310.6200000000001,2,At-risk customers,Win back campaigns
15186,14,5.0,1403.2000000000005,2,At-risk customers,Win back campaigns
15187,2,16.0,4777.179999999998,1,Recent active customers,Upsell and crosse sell opportunities
15188,725,1.0,310.4299999999999,0,High value loyal customers,Retention and Premium Offers
15189,1,45.99999999999999,17524.379999999986,1,Recent active customers,Upsell and crosse sell opportunities
15190,434,1.0,834.4399999999998,0,High value loyal customers,Retention and Premium Offers
15191,463,3.0,588.0499999999998,0,High value loyal customers,Retention and Premium Offers
15192,120,5.0,1666.3899999999996,2,At-risk customers,Win back campaigns
15193,61,1.0,499.31999999999994,2,At-risk customers,Win back campaigns
15194,3,28.000000000000004,12021.53000000001,1,Recent active customers,Upsell and crosse sell opportunities
15195,3,1.0,3860.9999999999973,2,At-risk customers,Win back campaigns
15196,433,1.9999999999999996,313.7,0,High value loyal customers,Retention and Premium Offers
15197,11,6.0,1877.5100000000004,1,Recent active customers,Upsell and crosse sell opportunities
15198,92,5.0,571.3499999999999,2,At-risk customers,Win back campaigns
15199,59,10.000000000000002,3122.3999999999974,1,Recent active customers,Upsell and crosse sell opportunities
15200,495,1.0,549.05,0,High value loyal customers,Retention and Premium Offers
15201,87,6.999999999999998,1842.9500000000003,1,Recent active customers,Upsell and crosse sell opportunities
15202,420,3.0,6001.489999999998,0,High value loyal customers,Retention and Premium Offers
15203,26,14.999999999999998,4400.179999999999,1,Recent active customers,Upsell and crosse sell opportunities
15204,357,1.0,316.57999999999987,0,High value loyal customers,Retention and Premium Offers
15205,85,1.9999999999999996,653.2399999999998,2,At-risk customers,Win back campaigns
15206,10,3.9999999999999996,420.29999999999984,2,At-risk customers,Win back campaigns
15207,416,3.0,683.9200000000001,0,High value loyal customers,Retention and Premium Offers
15208,1,6.0,970.5199999999998,2,At-risk customers,Win back campaigns
15209,730,1.0,178.98000000000008,0,High value loyal customers,Retention and Premium Offers
15210,225,3.0,1176.1899999999998,2,At-risk customers,Win back campaigns
15211,60,1.9999999999999996,894.41,2,At-risk customers,Win back campaigns
15212,241,1.9999999999999996,208.28000000000003,2,At-risk customers,Win back campaigns
15213,319,1.9999999999999996,328.35000000000014,0,High value loyal customers,Retention and Premium Offers
15214,2,8.000000000000002,1661.4399999999998,1,Recent active customers,Upsell and crosse sell opportunities
15215,47,6.999999999999998,2422.4299999999994,1,Recent active customers,Upsell and crosse sell opportunities
15216,88,1.9999999999999996,486.09,2,At-risk customers,Win back campaigns
15217,563,1.0,426.24000000000007,0,High value loyal customers,Retention and Premium Offers
15218,11,22.0,11468.829999999994,1,Recent active customers,Upsell and crosse sell opportunities
15219,176,1.9999999999999996,685.4499999999999,2,At-risk customers,Win back campaigns
15220,52,6.0,1778.9599999999996,1,Recent active customers,Upsell and crosse sell opportunities
15221,366,3.9999999999999996,2062.1999999999994,2,At-risk customers,Win back campaigns
15222,319,11.0,3550.9099999999994,1,Recent active customers,Upsell and crosse sell opportunities
15223,226,5.0,1417.9499999999998,2,At-risk customers,Win back campaigns
15224,358,5.0,871.36,0,High value loyal customers,Retention and Premium Offers
15225,234,1.0,409.4,2,At-risk customers,Win back campaigns
15226,311,1.0,154.40999999999994,0,High value loyal customers,Retention and Premium Offers
15227,37,9.000000000000002,2488.4899999999993,1,Recent active customers,Upsell and crosse sell opportunities
15228,66,6.0,5580.27,1,Recent active customers,Upsell and crosse sell opportunities
15229,586,1.0,160.49999999999997,0,High value loyal customers,Retention and Premium Offers
15230,239,1.9999999999999996,429.60000000000014,2,At-risk customers,Win back campaigns
15231,621,1.0,250.26000000000008,0,High value loyal customers,Retention and Premium Offers
15232,113,1.9999999999999996,612.0600000000002,2,At-risk customers,Win back campaigns
15233,401,1.0,59.39999999999999,0,High value loyal customers,Retention and Premium Offers
15234,277,1.0,197.0,0,High value loyal customers,Retention and Premium Offers
15235,218,16.0,2772.7600000000007,1,Recent active customers,Upsell and crosse sell opportunities
15236,299,1.0,321.05,0,High value loyal customers,Retention and Premium Offers
15237,2,3.9999999999999996,1412.3199999999997,2,At-risk customers,Win back campaigns
15238,29,3.0,1071.9900000000005,2,At-risk customers,Win back campaigns
15239,10,1.9999999999999996,780.5899999999999,2,At-risk customers,Win back campaigns
15240,45,12.0,4459.980000000003,1,Recent active customers,Upsell and crosse sell opportunities
15241,67,11.0,3050.1599999999994,1,Recent active customers,Upsell and crosse sell opportunities
15242,422,1.0,302.03999999999996,0,High value loyal customers,Retention and Premium Offers
15243,74,1.9999999999999996,927.2800000000002,2,At-risk customers,Win back campaigns
15244,65,3.0,912.0800000000004,2,At-risk customers,Win back campaigns
15245,134,8.000000000000002,4610.840000000002,1,Recent active customers,Upsell and crosse sell opportunities
15246,238,3.0,780.3999999999999,2,At-risk customers,Win back campaigns
15247,122,3.0,976.0599999999998,2,At-risk customers,Win back campaigns
15248,411,3.0,1893.9300000000003,0,High value loyal customers,Retention and Premium Offers
15249,32,17.999999999999996,9265.999999999996,1,Recent active customers,Upsell and crosse sell opportunities
15250,641,1.0,60.00000000000001,0,High value loyal customers,Retention and Premium Offers
15251,9,21.000000000000004,20324.54000000001,1,Recent active customers,Upsell and crosse sell opportunities
15252,36,5.0,2103.4100000000003,2,At-risk customers,Win back campaigns
15253,16,8.000000000000002,2055.09,1,Recent active customers,Upsell and crosse sell opportunities
15254,127,3.0,1088.35,2,At-risk customers,Win back campaigns
15255,67,9.000000000000002,3706.0200000000027,1,Recent active customers,Upsell and crosse sell opportunities
15256,149,1.9999999999999996,170.4,2,At-risk customers,Win back campaigns
15257,283,1.9999999999999996,685.8999999999997,2,At-risk customers,Win back campaigns
15258,169,1.9999999999999996,623.1600000000001,2,At-risk customers,Win back campaigns
15259,513,3.9999999999999996,1182.3800000000003,0,High value loyal customers,Retention and Premium Offers
15260,100,25.000000000000004,8767.729999999992,1,Recent active customers,Upsell and crosse sell opportunities
15261,135,3.9999999999999996,1508.0000000000005,2,At-risk customers,Win back campaigns
15262,324,3.0,418.82,0,High value loyal customers,Retention and Premium Offers
15263,107,1.0,156.50999999999993,2,At-risk customers,Win back campaigns
15264,64,1.9999999999999996,848.4000000000001,2,At-risk customers,Win back campaigns
15265,151,3.9999999999999996,3345.6400000000026,2,At-risk customers,Win back campaigns
15266,338,5.0,852.2100000000002,2,At-risk customers,Win back campaigns
15267,22,5.0,1717.3599999999992,2,At-risk customers,Win back campaigns
15268,479,3.0,961.9,0,High value loyal customers,Retention and Premium Offers
15269,24,3.0,1225.3600000000001,2,At-risk customers,Win back campaigns
15270,16,21.000000000000004,8524.860000000006,1,Recent active customers,Upsell and crosse sell opportunities
15271,7,23.999999999999996,4528.539999999997,1,Recent active customers,Upsell and crosse sell opportunities
15272,57,6.0,2030.9500000000007,1,Recent active customers,Upsell and crosse sell opportunities
15273,600,1.0,228.96000000000004,0,High value loyal customers,Retention and Premium Offers
15274,4,1.9999999999999996,716.57,2,At-risk customers,Win back campaigns
15275,38,1.0,615.1399999999999,2,At-risk customers,Win back campaigns
15276,66,3.9999999999999996,619.8000000000002,2,At-risk customers,Win back campaigns
15277,47,1.9999999999999996,476.3400000000001,2,At-risk customers,Win back campaigns
15278,562,3.9999999999999996,496.1599999999999,0,High value loyal customers,Retention and Premium Offers
15279,355,5.0,1580.5399999999995,2,At-risk customers,Win back campaigns
15280,172,3.0,397.51999999999987,2,At-risk customers,Win back campaigns
15281,59,16.0,8543.57,1,Recent active customers,Upsell and crosse sell opportunities
15282,570,1.0,348.5899999999998,0,High value loyal customers,Retention and Premium Offers
15283,390,3.0,148.33000000000004,0,High value loyal customers,Retention and Premium Offers
15284,500,1.0,24.75,0,High value loyal customers,Retention and Premium Offers
